Data Set 2:Time(s),Data Set 2:Position(m),Data Set 2:Velocity(m/s),Data Set 2:Acceleration(m/s²)
19.569,-0.0254999995231628,-0.486279527346295,1.35275258039397
19.602,-0.0414000153541565,-0.42331655218143,2.2407590040981
19.635,-0.0541000068187714,-0.333249092302741,2.94305433866787
19.668,-0.0638000071048737,-0.225504966897998,3.49561879254132
19.701,-0.0697000026702881,-0.095454430339311,3.58065628377279
19.734,-0.0699999928474426,0.0339225436300544,3.71899218903428
19.767,-0.0672000050544739,0.156228841354552,3.58648238119476
19.8,-0.0597000122070313,0.275168429922178,2.94063741252104
19.833,-0.0485999882221222,0.377020199692212,2.57594801789522
19.866,-0.0342000126838684,0.455639654337751,1.81996725661545
19.899,-0.0175999999046326,0.500589232854171,0.68780528605619
19.932,-0.000400006771087647,0.514983127414179,-0.0912530909419344
19.965,0.0171999931335449,0.497727306804264,-0.99024717410634
19.998,0.0333999991416931,0.446801359203931,-1.8172750883225
20.031,0.0471999943256378,0.373569000449648,-2.51363220651795
20.064,0.0584999918937683,0.280555626157956,-3.1465755580435
20.097,0.0665000081062317,0.162373688887266,-3.44901086204044
20.13,0.069599986076355,0.0310605172356372,-3.71516640640206
20.163,0.0681999921798706,-0.0924241261851494,-3.63267726476485
20.196,0.063400000333786,-0.211195135959472,-3.09949946080984
20.229,0.0541000068187714,-0.321212064738227,-2.87061371667286
20.262,0.041700005531311,-0.41178460875745,-2.23867684053039
20.295,0.026199996471405,-0.475252668062849,-1.12966782432111
20.328,0.00929999351501465,-0.502441166225915,-0.398731714306095
20.361,-0.00760000944137573,-0.502777797003794,0.43412781079042
20.394,-0.0245000123977661,-0.47600994306783,1.33383624473336
20.427,-0.0399999916553497,-0.414983040154576,2.20860232940942
20.46,-0.0527999997138977,-0.322643128107695,2.85068463409655
20.493,-0.0613999962806702,-0.220202135317254,3.12960446593775
20.526,-0.0676000118255615,-0.106649918588322,3.56252733162538
20.559,-0.0690000057220459,0.0227273313284724,3.71893796245029
20.592,-0.0658999979496002,0.147390521134592,3.34257272275727
20.625,-0.0590000152587891,0.262962948995002,3.17749651911103
20.658,-0.0482999980449677,0.366329971186643,2.65943725780176
20.691,-0.0342000126838684,0.445875405061126,1.86800830197374
20.724,-0.0180000066757202,0.493602846005943,0.92479359255036
20.757,-0.000699996948242188,0.506734155645276,-0.0303975056022411
20.79,0.0162000060081482,0.48981489055486,-1.02239039561881
20.823,0.0324000120162964,0.443434223582843,-1.77163280911803
20.856,0.046099990606308,0.371632878025777,-2.4898680015827
20.889,0.0575000047683716,0.277272629416755,-3.01361546895268
20.922,0.0650999844074249,0.159848418701379,-3.49003927615092
20.955,0.0681999921798706,0.0357745773463139,-3.60932353902189
20.988,0.0672000050544739,-0.0827439656161287,-3.53755081200896
21.021,0.0627000033855438,-0.198653149685074,-3.36367506547167
21.054,0.0541000068187714,-0.310606075457051,-2.97411713561613
21.087,0.041700005531311,-0.404124709492173,-2.04424234321992
21.12,0.0264999866485596,-0.465740709995182,-1.36770914645969
21.153,0.0103000104427338,-0.499242308364575,-0.481967664541714
21.186,-0.0072999894618988,-0.500000185436665,0.615192422861792
21.219,-0.0238000154495239,-0.463299804464336,1.36738714866627
21.252,-0.0383000075817108,-0.406060480710234,2.04472059719551
21.285,-0.0509999990463257,-0.329797792715652,2.63718136065339
21.318,-0.0609999895095825,-0.223989814820917,3.27254442145043
21.351,-0.0661999881267548,-0.102693760635877,3.564246555062
21.384,-0.0676000118255615,0.0170032785396381,3.62619106848807
21.417,-0.065200001001358,0.139562444454091,3.52253025941895
21.45,-0.0582999885082245,0.256144864992665,3.17356924745725
21.483,-0.04789999127388,0.357407311397776,2.29484659018946
21.516,-0.0338000059127808,0.428198639190561,1.71952547102402
21.549,-0.0189999938011169,0.473316620897357,0.992444862681101
21.582,-0.00209999084472656,0.496969780937993,-0.0274573794970219
21.615,0.0148000121116638,0.484680136044822,-0.834065893435833
21.648,0.0306000113487244,0.443770904532982,-1.71949829860654
21.681,0.0451000034809113,0.367592330332157,-2.4510887237298
21.714,0.0553999841213226,0.270791126020028,-2.96349139214795
21.747,0.0629999935626984,0.167340140551427,-3.30430951178631
21.78,0.0667999982833862,0.0519360657091497,-3.32224500299367
21.813,0.0667999982833862,-0.0734007368585481,-3.52600777772823
21.846,0.0616999864578247,-0.19234004947874,-3.31933114130625
21.879,0.0537000000476837,-0.296632900382534,-2.89737923422018
21.912,0.0419999957084656,-0.390656468041418,-2.22865630417056
21.945,0.0268000066280365,-0.448568953006751,-1.39633063007961
21.978,0.0117000043392181,-0.4797980490357,-0.410142936599969
22.011,-0.00519999861717224,-0.491245953924329,0.321431243776066
22.044,-0.0218000113964081,-0.465067448439415,1.25200104444635
22.077,-0.0369000136852264,-0.404292786562887,2.09350376545174
22.11,-0.0489999949932098,-0.321043561203315,2.66366548699653
22.143,-0.0582999885082245,-0.226010126296923,3.12814998563739
22.176,-0.0645000040531158,-0.11203713991024,3.27518811734338
22.209,-0.0658999979496002,0.00951168212023633,3.52602828373898
22.242,-0.0638000071048737,0.129629465867374,3.44138682394697
22.275,-0.057200014591217,0.243097568802562,3.09343587079954
22.308,-0.0473000109195709,0.339478103801453,2.53021352604692
22.341,-0.0342000126838684,0.41372053049229,1.82414885686069
22.374,-0.0193000137805939,0.461700388076733,0.831740016426202
22.407,-0.00310000777244568,0.483585929228394,0.124414380670243
22.44,0.0133999884128571,0.475252668062848,-0.767792483216055
22.473,0.0293000042438507,0.430976576877365,-1.65548020748851
22.506,0.0424000024795532,0.363215503066472,-2.30875874337951
22.539,0.0537000000476837,0.276851859759001,-2.88795845908248
22.572,0.0613000094890595,0.169023419871475,-3.1514646842883
22.605,0.0650999844074249,0.0515150201039676,-3.48001415122533
22.638,0.0647999942302704,-0.0697810842533309,-3.47477045745093
22.671,0.0602999925613403,-0.184259129694418,-3.21339045913559
22.704,0.0523000061511993,-0.286110999808974,-2.77260745432826
22.737,0.0410000085830689,-0.371212258884805,-2.17664971602877
22.77,0.0271999835968018,-0.43333336861446,-1.23666334447036
22.803,0.0117000043392181,-0.469107619841093,-0.587325117418995
22.836,-0.00450000166893005,-0.476094157206091,0.236200027651069
22.869,-0.0203999876976013,-0.455387112267484,1.19750081052191
22.902,-0.0354999899864197,-0.40075767421562,1.98734457633186
22.935,-0.0476000010967255,-0.318939487139385,2.6268291700296
22.968,-0.0568999946117401,-0.221212228339927,3.06013394881789
23.001,-0.0624000132083893,-0.114225578629208,3.35885681810214
23.034,-0.0647999942302704,0.00420887562562322,3.49957117144142
23.067,-0.0620999932289124,0.122727192812895,3.17108146355126
23.1,-0.0566000044345856,0.235774250142904,3.03202385904921
23.133,-0.0462000072002411,0.335016686105569,2.47123410449327
23.166,-0.0335000157356262,0.401851780687513,1.53499344689063
23.199,-0.0193000137805939,0.45042093655076,0.961142695908115
23.232,-0.00310000777244568,0.471885607700161,0.157439533799461
23.265,0.0126999914646149,0.462373850321535,-0.710245078473825
23.298,0.0282000005245209,0.423232413301567,-1.52989055852295
23.331,0.0412999987602234,0.357996659848821,-2.23220071249161
23.364,0.0523000061511993,0.273232207153784,-2.73413285470314
23.397,0.0598999857902527,0.168265868919065,-3.22373454111134
23.43,0.0636999905109406,0.05235696079755,-3.43232997929355
23.463,0.063400000333786,-0.0653198672464804,-3.14859422076112
23.496,0.0591999888420105,-0.176515191893787,-3.05464081486891
23.529,0.0512999892234802,-0.272811337151507,-2.70947417508624
23.562,0.0410000085830689,-0.358333365885097,-2.20874665912178
23.595,0.0271999835968018,-0.425252599346921,-1.485320762053
23.628,0.0119999945163727,-0.459764215480592,-0.637972043651966
23.661,-0.00380000472068787,-0.467592467764012,0.38055210633612
23.694,-0.0196999907493591,-0.443855219015772,1.11583539350051
23.727,-0.0338000059127808,-0.393097749864207,1.84941437798531
23.76,-0.0462000072002411,-0.319612773781274,2.45016915447163
23.793,-0.0555000007152557,-0.224242356891183,2.98843504428855
23.826,-0.0613999962806702,-0.114814851821872,3.28277124055005
23.859,-0.0631000101566315,-0.00176766906121763,3.36431102420559
23.892,-0.0613999962806702,0.108585915581547,3.33766832944866
23.925,-0.0561999976634979,0.223568919732517,3.11305913698105
23.958,-0.0462000072002411,0.32314798647306,2.34868991592749
23.991,-0.0342000126838684,0.398989804465356,1.80861110555635
24.024,-0.0193000137805939,0.450168344308232,0.981648354040936
24.057,-0.00350001454353333,0.466245919566365,-0.0802484518881054
24.09,0.0124000012874603,0.449495032580206,-0.769138953790319
24.123,0.0264999866485596,0.414225714977343,-1.44460917013789
24.156,0.0403000116348267,0.356649936048272,-2.12422554729305
24.189,0.0509999990463257,0.268013414108388,-2.73978037182106
24.222,0.0582000017166138,0.16809759115932,-3.11656187867607
24.255,0.0622999966144562,0.0586699606593613,-3.1229513814363
24.288,0.0622999966144562,-0.0563973579743888,-3.26576509332275
24.321,0.0584999918937683,-0.167929288313446,-3.04046137614369
24.354,0.050599992275238,-0.26085842338074,-2.64386193009319
24.387,0.0410000085830689,-0.341666517434292,-2.20145001614046
24.42,0.0279000103473663,-0.411363713669057,-1.57686889798004
24.453,0.0130999982357025,-0.453703883119711,-0.562351262675987
24.486,-0.00310000777244568,-0.459848580135647,0.24601540887989
24.519,-0.0180000066757202,-0.43594277768023,1.04717433062051
24.552,-0.0324000120162964,-0.389309643896335,1.81045923115766
24.585,-0.0444999933242798,-0.314478019271235,2.42134936161572
24.618,-0.0534999966621399,-0.224747616634627,2.8857014717955
24.651,-0.0597000122070313,-0.120623043490578,3.04098229132147
24.684,-0.0617000162601471,-0.00824904702729252,3.29656895622109
24.717,-0.0602999925613403,0.105639800479517,3.24242688592729
24.75,-0.054500013589859,0.211952912687048,2.94485125097708
24.783,-0.0458999872207642,0.303366970935656,2.48698944841217
24.816,-0.0342000126838684,0.380892093334135,1.85263196133344
24.849,-0.0200000107288361,0.430892287480704,0.863476620912521
24.882,-0.0049000084400177,0.45008433085901,0.186857358454907
24.915,0.0103000104427338,0.444444467122308,-0.568863843733375
24.948,0.0250999927520752,0.412626148072953,-1.36526620084359
24.981,0.0381999909877777,0.355471414749071,-2.05408304919254
25.014,0.0491999983787537,0.2744950680219,-2.66054189217065
25.047,0.0568000078201294,0.174999989644448,-2.95754335037268
25.08,0.0609999895095825,0.0652357283666083,-3.28075190422352
25.113,0.0613000094890595,-0.0501682461311513,-3.29433576063657
25.146,0.0575000047683716,-0.159511813009629,-3.04157021265053
25.179,0.0503000020980835,-0.25345121670251,-2.65654636850556
25.212,0.0406000018119812,-0.337457942842228,-2.15142491552113
25.245,0.0275000035762787,-0.40075767421562,-1.2718865388161
25.278,0.0133999884128571,-0.43745790467118,-0.655749961021734
25.311,-0.00209999084472656,-0.446464653167654,0.0948178595714031
25.344,-0.0166000127792358,-0.432239061453529,0.961233823175517
25.377,-0.0313999950885773,-0.388552092943932,1.73601236703574
25.41,-0.0430999994277954,-0.31523567056816,2.43308496361831
25.443,-0.0527999997138977,-0.219949417644078,2.88363391435238
25.476,-0.0575999915599823,-0.119865266763,3.13360674680953
25.509,-0.0609999895095825,-0.0113637660087557,3.2693640766462
25.542,-0.0586000084877014,0.103619413745123,2.90957372024293
25.575,-0.0534999966621399,0.200336604608031,2.84025013013677
25.608,-0.0455000102519989,0.296548661158145,2.50792282294917
25.641,-0.0335000157356262,0.374663282524458,1.66141123588418
25.674,-0.0200000107288361,0.425420977451177,0.982993107862262
25.707,-0.00450000166893005,0.443097693149491,0.144741099522658
25.74,0.00999999046325684,0.431565674467121,-0.713866333128255
25.773,0.024399995803833,0.400589296111348,-1.35315825352272
25.806,0.037200003862381,0.342508332697231,-1.99819589436512
25.839,0.0474999845027924,0.265235601852238,-2.52957408312836
25.872,0.0550999939441681,0.172222227560548,-2.93068058606244
25.905,0.0591999888420105,0.0672559144119625,-3.15826565237048
25.938,0.0595999956130981,-0.0409932449610548,-2.99875910592776
25.971,0.0564999878406525,-0.148737320193536,-3.00434286035377
26.004,0.0496000051498413,-0.248653243487131,-2.66803944802405
26.037,0.0395999848842621,-0.330639858839891,-1.87643667572291
26.07,0.0271999835968018,-0.390740632007413,-1.35466388587805
26.103,0.0130999982357025,-0.424326419428946,-0.650728146464935
26.136,-0.00139999389648438,-0.434090919566879,0.0978474151960278
26.169,-0.0162000060081482,-0.418350301206307,0.862439841568856
26.202,-0.0297000110149384,-0.37659935477607,1.59706074087445
26.235,-0.041700005531311,-0.310606025284794,2.21020025676204
26.268,-0.0507000088691711,-0.224747365773329,2.74614195887112
26.301,-0.0568999946117401,-0.124747403944382,3.10739227313561
26.334,-0.0593000054359436,-0.0129629064489293,3.02975672961715
26.367,-0.0575999915599823,0.0950337108538211,3.05028947781417
26.4,-0.0527999997138977,0.194865269492372,2.80995780468029
26.433,-0.0444999933242798,0.284595797559625,2.15250039254303
26.466,-0.0335000157356262,0.35547123914616,1.79080534427167
26.499,-0.0207000076770782,0.410353570474119,1.14102789878322
26.532,-0.00560000538825989,0.435774424662086,0.307722286126939
26.565,0.008899986743927,0.430134811786692,-0.527369112675357
26.598,0.0234000086784363,0.399579228174809,-1.30896657767139
26.631,0.0361000001430512,0.339814734579332,-1.92455621870704
26.664,0.046099990606308,0.266330009357698,-2.44608634458874
26.697,0.0541000068187714,0.176515216979917,-2.8749484753433
26.73,0.0582000017166138,0.0718854593508161,-2.94950175280134
26.763,0.058899998664856,-0.0357745020879241,-3.11101963672727
26.796,0.0557999908924103,-0.141750833000801,-2.9670561375496
26.829,0.0491999983787537,-0.236195145231308,-2.39368173163156
26.862,0.039900004863739,-0.31759246230527,-2.09557101882051
26.895,0.0279000103473663,-0.383501652916668,-1.47883389005554
26.928,0.013700008392334,-0.419023688192723,-0.541527424571524
26.961,-0.000400006771087647,-0.429208782385497,0.100216618570446
26.994,-0.0151999890804291,-0.415235732741623,0.850592958929711
27.027,-0.0286000072956085,-0.372643196823623,1.58550973942466
27.06,-0.0403999984264374,-0.306986623540873,2.20109427032284
27.093,-0.0493000149726868,-0.223484881197159,2.66937222258485
27.126,-0.0555000007152557,-0.126851804127999,2.83594356591137
27.159,-0.0579000115394592,-0.02188541572102,3.06979112694438
27.192,-0.0568999946117401,0.0824917496655514,3.05259258937191
27.225,-0.0523999929428101,0.184090927193061,2.83927635752251
27.258,-0.0444999933242798,0.275252393199138,2.41974808311089
27.291,-0.0338000059127808,0.3494106057517,1.80664684679945
27.324,-0.0207000076770782,0.397474652388283,0.88619978524064
27.357,-0.00690001249313355,0.419949491818751,0.304682873427087
27.39,0.00749999284744263,0.421212177083955,-0.421286225089205
27.423,0.021699994802475,0.39326600253783,-1.22188629627114
27.456,0.0340999960899353,0.340740638549877,-1.87906048431175
27.489,0.0447999835014343,0.265572307888507,-2.41974839985495
27.522,0.0519999861717224,0.175589287923242,-2.64813939398547
27.555,0.0564999878406525,0.0793773066315173,-2.96588059474256
27.588,0.0575000047683716,-0.0254206785850654,-3.07378031361649
27.621,0.0548000037670136,-0.128871965087223,-2.76248281897562
27.654,0.0489000082015991,-0.227861934238007,-2.58142163196334
27.687,0.0392000079154968,-0.307407518629274,-2.09144129280679
27.72,0.0282000005245209,-0.369360476029844,-1.45145292400839
27.753,0.0140999853610992,-0.405555622344862,-0.720374574791958
27.786,0.000699996948242188,-0.414730573342707,-0.027560386778683
27.819,-0.0135000050067902,-0.40925918805479,0.809222368317416
27.852,-0.0273000001907349,-0.369781044998549,1.51432261095101
27.885,-0.0385999977588654,-0.305555459826885,2.12964293717792
27.918,-0.04789999127388,-0.223568994990905,2.49316819811796
27.951,-0.0534999966621399,-0.13257578165844,2.86531045389785
27.984,-0.0568999946117401,-0.0326599587093703,3.12424135120424
28.017,-0.0561999976634979,0.0816497838858413,2.89246978778785
28.05,-0.0509999990463257,0.181649795887047,2.72838486636775
28.083,-0.0437999963760376,0.267003270913457,2.32153217631605
28.116,-0.0331000089645386,0.338720477590652,1.7481937567471
28.149,-0.0207000076770782,0.384511921542262,1.0849950332394
28.182,-0.0072999894618988,0.411616230653193,0.365961362772561
28.215,0.00720000267028809,0.41102680694374,-0.51095410278518
28.248,0.0205999910831451,0.382491509721738,-1.17052104728898
28.281,0.0329999923706055,0.331818304880702,-1.78618312346918
28.314,0.0430000126361847,0.261616175022186,-2.22399439322509
28.347,0.050599992275238,0.177609348537947,-2.68831611920248
28.38,0.0550999939441681,0.0798822904275326,-2.98274466114043
28.413,0.0561000108718872,-0.025168236859318,-3.05446672177256
28.446,0.0534000098705292,-0.128788001810261,-2.87747286219333
28.479,0.0471999943256378,-0.219612962469108,-2.51845127742197
28.512,0.0385999977588654,-0.297390727282369,-1.82141810914057
28.545,0.0271999835968018,-0.359006828129896,-1.37021554224688
28.578,0.0140999853610992,-0.393097524089048,-0.712651395806151
28.611,0.000699996948242188,-0.4050503375153,-0.039466162697613
28.644,-0.0130999982357025,-0.396717101435873,0.670847818168521
28.677,-0.026199996471405,-0.361784590213783,1.39675268098825
28.71,-0.0376000106334686,-0.303367046194046,2.04520091845392
28.743,-0.0469000041484833,-0.220622779544356,2.57007577719804
28.776,-0.0523999929428101,-0.127188510164265,2.87386953947615
28.809,-0.0555000007152557,-0.0260943415189031,2.8139767378434
28.842,-0.0541000068187714,0.0747475359174944,2.87529498490398
28.875,-0.0503999888896942,0.169612793408658,2.70051786077589
28.908,-0.0428000092506409,0.25824916483176,2.08518272570818
28.941,-0.0327999889850616,0.32727274830494,1.71203492154938
28.974,-0.0207000076770782,0.376851871760199,1.10705845768905
29.007,-0.0072999894618988,0.402441154224706,0.258114328994894
29.04,0.0065000057220459,0.403451096730603,-0.360982690869048
29.073,0.019899994134903,0.381144811007305,-1.07800752401908
29.106,0.0324000120162964,0.331734040570181,-1.7729208678634
29.139,0.0424000024795532,0.259848380530325,-2.3230341682263
29.172,0.0498999953269959,0.173569026619499,-2.69785334212829
29.205,0.0541000068187714,0.0775252478291295,-2.73865851924489
29.238,0.0550999939441681,-0.0219696800315417,-2.90717991852434
29.271,0.052700012922287,-0.121885603325135,-2.79865224187166
29.304,0.0467999875545502,-0.21262640001798,-2.46849643063631
29.337,0.0381999909877777,-0.287457798867912,-2.01233539588702
29.37,0.0275000035762787,-0.347474608758485,-1.26467527314175
29.403,0.0148000121116638,-0.388383965700967,-0.61195930427306
29.436,0.000999987125396729,-0.399495164553319,0.00527178474980368
29.469,-0.0121000111103058,-0.388468054408579,0.754751355088744
29.502,-0.0252000093460083,-0.354966330608536,1.36832233129531
29.535,-0.0362000167369843,-0.297137884178543,1.95858797391696
29.568,-0.045199990272522,-0.22297969671211,2.4503580183995
29.601,-0.0514000058174133,-0.13173406674003,2.66107313742824
29.634,-0.0541000068187714,-0.0324915053467152,2.90392091772224
29.667,-0.0534999966621399,0.0664984387179421,2.89614655078391
29.7,-0.049699991941452,0.163383832082205,2.47495831786199
29.733,-0.0424000024795532,0.249242416335279,2.24944333450304
29.766,-0.0327999889850616,0.318097546445804,1.76312782553767
29.799,-0.0211000144481659,0.371296272334019,0.890882947601152
29.832,-0.0072999894618988,0.391750875546878,0.272139207174519
29.865,0.00549998879432678,0.385858645342819,-0.314549826924597
29.898,0.018200010061264,0.370454733018517,-0.90289851123638
29.931,0.0306000113487244,0.331313170567909,-1.60258775588032
29.964,0.0410000085830689,0.262121208990464,-2.21732068868507
29.997,0.0482000112533569,0.178451113628616,-2.54163481446721
30.03,0.0530000030994415,0.0851009329561437,-2.8457560415413
30.063,0.0541000068187714,-0.0164984201742745,-2.89835784246044
30.096,0.0516999959945679,-0.112037139910237,-2.54172467053522
30.129,0.0464999973773956,-0.20000002400241,-2.40256550943938
30.162,0.0381999909877777,-0.276178322255813,-2.04202339478349
30.195,0.0279000103473663,-0.337794448189458,-1.35689212969698
30.228,0.015500009059906,-0.381986525925725,-0.841029885465054
30.261,0.00200000405311584,-0.400168350850695,-0.0876905733068131
30.294,-0.0117999911308289,-0.387710453283902,0.693876273096121
30.327,-0.0241999924182892,-0.350336810755812,1.36919056267531
30.36,-0.0351999998092651,-0.297559080300512,1.97305712999206
30.393,-0.0448000133037567,-0.215235633480833,2.40900474735275
30.426,-0.049699991941452,-0.121548646427566,2.65556126278877
30.459,-0.0523999929428101,-0.0358585406232757,2.73187651146236
30.492,-0.0523999929428101,0.0580808128973453,2.53689808012709
30.525,-0.0485999882221222,0.151599170985046,2.56356920583131
30.558,-0.0421000123023987,0.235521808417153,2.27702083390765
30.591,-0.0327999889850616,0.307659834924372,1.76491260654927
30.624,-0.0211000144481659,0.355639516905905,1.11680836369635
30.657,-0.00870001316070557,0.380555487642379,0.460272478295633
30.69,0.00439998507499695,0.386868663107106,-0.333700563751541
30.723,0.0174999833106995,0.368266068524385,-0.996063543262207
30.756,0.0295999944210053,0.319444496021523,-1.63027564692657
30.789,0.0388999879360199,0.255555566713867,-2.06567548921264
30.822,0.0467999875545502,0.177862091297253,-2.47434950620605
30.855,0.0509999990463257,0.0878789960735964,-2.72500680569479
30.888,0.052700012922287,-0.0063973143445924,-2.65461442608983
30.921,0.050599992275238,-0.101851945372946,-2.69352552226455
30.954,0.0458000004291534,-0.190488216451525,-2.48619719126352
30.987,0.0379000008106232,-0.271885608783878,-1.8447569542474
31.02,0.0271999835968018,-0.330892150048852,-1.41030528320861
31.053,0.015500009059906,-0.368602448440964,-0.638469437415559
31.086,0.00240001082420349,-0.385858494826039,-0.0638425959013148
31.119,-0.010699987411499,-0.376262648739793,0.635632360824423
31.152,-0.0230999886989594,-0.342087713556259,1.29082550478437
31.185,-0.0338000059127808,-0.287458024643087,1.80324795703682
31.218,-0.0424000024795532,-0.218602593498997,2.25650298746314
31.251,-0.0485999882221222,-0.136111069608618,2.61431552001708
31.284,-0.0516999959945679,-0.0419192994483795,2.81171692097605
31.317,-0.0514000058174133,0.0537878736502387,2.65370602100406
31.35,-0.0482999980449677,0.152272859005014,2.57097484889193
31.383,-0.0406999886035919,0.231144830634699,1.99727744426934
31.416,-0.0327999889850616,0.298484658151359,1.69423311745385
31.449,-0.0207000076770782,0.351262363520538,1.10589671225369
31.482,-0.00870001316070557,0.373737253123266,0.313499039046777
31.515,0.00439998507499695,0.377441094780615,-0.269704011229954
31.548,0.0167999863624573,0.357744293381472,-0.913950446514074
31.581,0.0286000072956085,0.316330052987489,-1.54069619995027
31.614,0.0381999909877777,0.254377095586926,-2.06572707837431
31.647,0.0458000004291534,0.176851897930056,-2.47636385486945
31.68,0.0503000020980835,0.0851009329561421,-2.68949349490173
31.713,0.0512999892234802,-0.00563976339218194,-2.72123469217703
31.746,0.0498999953269959,-0.0957069724095794,-2.66150518689116
31.779,0.0451000034809113,-0.186111063066152,-2.22006238519161
31.812,0.037200003862381,-0.262289687439249,-1.93524051759482
31.845,0.0271999835968018,-0.318602705844726,-1.4399582903324
31.878,0.0157999992370605,-0.358333140109921,-0.696016001730286
31.911,0.00310000777244568,-0.378871932374912,-0.136141510824985
31.944,-0.00999999046325684,-0.371380511558422,0.571949336359805
31.977,-0.0221000015735626,-0.338720577935182,1.26812402897841
32.01,-0.0327999889850616,-0.286952965588683,1.78958595352806
32.043,-0.0414000153541565,-0.219865303850329,2.26567248953397
32.076,-0.04789999127388,-0.133838190976213,2.60574306995077
32.109,-0.0503999888896942,-0.0408248919429196,2.71790303028634
32.142,-0.0503999888896942,0.0484846908636786,2.69877390596289
32.175,-0.0473000109195709,0.139225512642657,2.35496270905794
32.208,-0.0410999953746796,0.223737448353555,2.19855719259371
32.241,-0.0320999920368195,0.293097537173959,1.729372845515
32.274,-0.0211000144481659,0.339814809837716,0.963635366119088
32.307,-0.00929999351501465,0.36910785870118,0.467313050593569
32.34,0.00380000472068787,0.376767632535828,-0.23114276520984
32.373,0.0164999961853027,0.353198611375072,-0.976786729627697
32.406,0.0275000035762787,0.311616093221332,-1.52582272007629
32.439,0.0374999940395355,0.252272595058781,-2.0432424371087
32.472,0.0447999835014343,0.172222302818938,-2.40501063636606
32.505,0.0489000082015991,0.0877105176248168,-2.4513581124456
32.538,0.050599992275238,0.00101009302267738,-2.62846582673495
32.571,0.0491999983787537,-0.091077327126203,-2.41700136515497
32.604,0.0444000065326691,-0.176767608533398,-2.32851915551781
32.637,0.037200003862381,-0.251094274448618,-1.98497441850203
32.67,0.0275000035762787,-0.311363651495586,-1.2891694527844
32.703,0.0162000060081482,-0.353030383787587,-0.785436196125706
32.736,0.00339999794960022,-0.367340189639983,-0.121471061784656
32.769,-0.00870001316070557,-0.357659828381903,0.56433665670878
32.802,-0.0203999876976013,-0.334848333087422,1.09214257634276
32.835,-0.0313999950885773,-0.28981484146631,1.72699006860158
32.868,-0.0403999984264374,-0.217003377800434,2.24062792062241
32.901,-0.0458999872207642,-0.134343626322575,2.51689017262276
32.934,-0.0493000149726868,-0.0479800331873545,2.65506020535224
32.967,-0.0493000149726868,0.0443603053237446,2.45461448849513
33,-0.0462000072002411,0.131481650100409,2.43406440806292
33.033,-0.0403999984264374,0.210606213972622,2.17983571788217
33.066,-0.0320999920368195,0.279882138827043,1.55310616062579
33.099,-0.0214000046253204,0.329882107198453,1.10971544838604
33.132,-0.0097000002861023,0.357070755878276,0.497668503141632
33.165,0.00270000100135803,0.362963061340719,-0.153683439084902
33.198,0.0148000121116638,0.347138053238983,-0.810717436202227
33.231,0.026199996471405,0.309006734327832,-1.43473219485796
33.264,0.0358000099658966,0.249326655559678,-1.90583770871963
33.297,0.0430000126361847,0.175589037061949,-2.29251830170191
33.33,0.0474999845027924,0.0950335603370395,-2.55519467857328
33.363,0.0496000051498413,0.00429291416097555,-2.52350155882374
33.396,0.04789999127388,-0.0890573417698867,-2.55218360813223
33.429,0.04339998960495,-0.17264307247669,-2.28053487703109
33.462,0.0361000001430512,-0.241835059140276,-1.67341153879059
33.495,0.0271999835968018,-0.298989917894819,-1.34334302221937
33.528,0.0157999992370605,-0.336195282663154,-0.804792337255285
33.561,0.00439998507499695,-0.351346803433958,-0.243595739729358
33.594,-0.00760000944137573,-0.353619330860544,0.365255656995351
33.627,-0.0196999907493591,-0.329629514955926,1.0305767135533
33.66,-0.0300000011920929,-0.282491572978933,1.60625489619191
33.693,-0.0385999977588654,-0.221632922739289,2.10959139501132
33.726,-0.045199990272522,-0.141161609980389,2.51088250483293
33.759,-0.0482999980449677,-0.0485690555187171,2.66348988408671
33.792,-0.0482999980449677,0.0420876022942533,2.56953698498513
33.825,-0.045199990272522,0.123232377297956,2.37171004470974
33.858,-0.0399999916553497,0.19789559873267,1.95468827588975
33.891,-0.0320999920368195,0.267592493933857,1.773542602677
33.924,-0.0221000015735626,0.325673306831195,1.23730310202133
33.957,-0.0097000002861023,0.354377082501988,0.365127075798269
33.99,0.00200000405311584,0.356481357254961,-0.192837532859495
34.023,0.0140999853610992,0.343350097787916,-0.815902067766697
34.056,0.0254999995231628,0.302104360928853,-1.39824744268744
34.089,0.0343999862670898,0.245707078212837,-1.87386480260279
34.122,0.0419999957084656,0.176515267152171,-2.26474839928214
34.155,0.0464999973773956,0.092761057996588,-2.51689325559823
34.188,0.0482000112533569,0.00521879304539092,-2.58902333326548
34.221,0.0467999875545502,-0.0817341234547555,-2.32706463931989
34.254,0.0426999926567078,-0.163972954758086,-2.25680568287302
34.287,0.0358000099658966,-0.238131342913559,-1.91445982425517
34.32,0.0264999866485596,-0.294781217872084,-1.40249267470348
34.353,0.0157999992370605,-0.331818154363916,-0.671671354849545
34.386,0.00409999489784241,-0.34907410040449,-0.204074330532049
34.419,-0.00760000944137573,-0.34941068101011,0.410006369229
34.452,-0.0196999907493591,-0.323989902080505,1.11440490761901
34.485,-0.0297000110149384,-0.273569088792953,1.63062288499867
34.518,-0.0379000008106232,-0.213215472521598,2.05006036577966
34.551,-0.0442000031471252,-0.137289615993947,2.27720680701794
34.584,-0.0473000109195709,-0.050505002339683,2.55263262663068
